"","Event","time","n.risk","n.event","n.censor","surv","std.err","lower","upper"
"2854","Diploid",185.6,624,0,1,0.453740464811392,0.0235870916088732,0.433241591790593,0.475209244237958
"2855","Diploid",185.7,623,1,0,0.453012149458565,0.0236417320805585,0.432499859583812,0.474497281350678
"2856","Diploid",185.9333333,622,0,1,0.453012149458565,0.0236417320805585,0.432499859583812,0.474497281350678
"2857","Diploid",186.1,621,0,2,0.453012149458565,0.0236417320805585,0.432499859583812,0.474497281350678
"2858","Diploid",186.1333333,619,0,1,0.453012149458565,0.0236417320805585,0.432499859583812,0.474497281350678
"2859","Diploid",186.3666667,618,0,1,0.453012149458565,0.0236417320805585,0.432499859583812,0.474497281350678
"2860","Diploid",186.4,617,1,2,0.452277932036428,0.0236973115816072,0.431751852423543,0.473779849834856
"2861","Diploid",186.5333333,614,0,1,0.452277932036428,0.0236973115816072,0.431751852423543,0.473779849834856
"2862","Diploid",186.6,613,0,1,0.452277932036428,0.0236973115816072,0.431751852423543,0.473779849834856
"2863","Diploid",186.6333333,612,1,0,0.45153891580761,0.0237536704368082,0.430998764215768,0.473057951476262
"2864","Diploid",186.8333333,611,1,0,0.450799899578792,0.0238100800163772,0.430245794331372,0.472335934802259
"2865","Diploid",187.0333333,610,1,2,0.450060883349975,0.0238665408655286,0.429492942509526,0.471613800073716
"2866","Diploid",187.3,607,0,1,0.450060883349975,0.0238665408655286,0.429492942509526,0.471613800073716
"2867","Diploid",187.7,606,0,1,0.450060883349975,0.0238665408655286,0.429492942509526,0.471613800073716
"2868","Diploid",187.8333333,605,1,0,0.449316981063446,0.0239238029998436,0.428734916461663,0.470887118637609
"2869","Diploid",187.8666667,604,1,0,0.448573078776917,0.0239811176471329,0.42797701109521,0.470160316528399
"2870","Diploid",187.9333333,603,0,2,0.448573078776917,0.0239811176471329,0.42797701109521,0.470160316528399
"2871","Diploid",188.1333333,601,0,1,0.448573078776917,0.0239811176471329,0.42797701109521,0.470160316528399
"2872","Diploid",188.1666667,600,1,0,0.447825456978955,0.0240390602716072,0.427215196432612,0.469430024009092
"2873","Diploid",188.3333333,599,0,1,0.447825456978955,0.0240390602716072,0.427215196432612,0.469430024009092
"2874","Diploid",188.3666667,598,0,1,0.447825456978955,0.0240390602716072,0.427215196432612,0.469430024009092
"2875","Diploid",188.4,597,0,1,0.447825456978955,0.0240390602716072,0.427215196432612,0.469430024009092
"2876","Diploid",188.53,596,0,1,0.447825456978955,0.0240390602716072,0.427215196432612,0.469430024009092
"2877","Diploid",188.5333333,595,1,0,0.4470728091521,0.0240978387689869,0.426448056458978,0.468695058298095
"2878","Diploid",188.7333333,594,0,1,0.4470728091521,0.0240978387689869,0.426448056458978,0.468695058298095
"2879","Diploid",189.0333333,593,0,1,0.4470728091521,0.0240978387689869,0.426448056458978,0.468695058298095
"2880","Diploid",189.1,592,1,0,0.4463176185961,0.0241570698031335,0.425678284856323,0.46795766604944
"2881","Diploid",189.1333333,591,0,1,0.4463176185961,0.0241570698031335,0.425678284856323,0.46795766604944
"2882","Diploid",189.2,590,0,1,0.4463176185961,0.0241570698031335,0.425678284856323,0.46795766604944
"2883","Diploid",189.4333333,589,0,1,0.4463176185961,0.0241570698031335,0.425678284856323,0.46795766604944
"2884","Diploid",189.7333333,588,0,1,0.4463176185961,0.0241570698031335,0.425678284856323,0.46795766604944
"2885","Diploid",189.8666667,587,0,1,0.4463176185961,0.0241570698031335,0.425678284856323,0.46795766604944
"2886","Diploid",189.9,586,0,1,0.4463176185961,0.0241570698031335,0.425678284856323,0.46795766604944
"2887","Diploid",190.1,585,1,0,0.445554682495935,0.0242175778969541,0.424900236195795,0.467213143657975
"2888","Diploid",190.1666667,584,0,1,0.445554682495935,0.0242175778969541,0.424900236195795,0.467213143657975
"2889","Diploid",190.2,583,0,1,0.445554682495935,0.0242175778969541,0.424900236195795,0.467213143657975
"2890","Diploid",190.6,582,0,1,0.445554682495935,0.0242175778969541,0.424900236195795,0.467213143657975
"2891","Diploid",190.8,581,0,1,0.445554682495935,0.0242175778969541,0.424900236195795,0.467213143657975
"2892","Diploid",190.9,580,0,1,0.445554682495935,0.0242175778969541,0.424900236195795,0.467213143657975
"2893","Diploid",191,579,1,0,0.444785158001124,0.024279192092621,0.42411516439945,0.466462539858056
"2894","Diploid",191.1,578,0,1,0.444785158001124,0.024279192092621,0.42411516439945,0.466462539858056
"2895","Diploid",191.1333333,577,1,0,0.444014299841677,0.0243410769430725,0.423328779910977,0.465710596159687
"2896","Diploid",191.1666667,576,0,1,0.444014299841677,0.0243410769430725,0.423328779910977,0.465710596159687
"2897","Diploid",191.2333333,575,0,1,0.444014299841677,0.0243410769430725,0.423328779910977,0.465710596159687
"2898","Diploid",191.4,574,1,1,0.443240755765297,0.0244034515198815,0.422539613887293,0.464956091960163
"2899","Diploid",191.4666667,572,1,0,0.442465859339134,0.0244661027330733,0.421749116776565,0.4642002292193
"2900","Diploid",191.8,571,0,3,0.442465859339134,0.0244661027330733,0.421749116776565,0.4642002292193
"2901","Diploid",191.9333333,568,2,0,0.44090788096118,0.0245929106646697,0.420159645647894,0.462680701269893
"2902","Diploid",192.1,566,0,1,0.44090788096118,0.0245929106646697,0.420159645647894,0.462680701269893
"2903","Diploid",192.1333333,565,0,1,0.44090788096118,0.0245929106646697,0.420159645647894,0.462680701269893
"2904","Diploid",192.2,564,1,4,0.440126129399192,0.0246568559198247,0.41936211962245,0.461918234184603
"2905","Diploid",192.2666667,559,1,0,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2906","Diploid",192.3,558,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2907","Diploid",192.5,557,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2908","Diploid",192.6,556,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2909","Diploid",193.1333333,555,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2910","Diploid",193.1666667,554,0,2,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2911","Diploid",193.2,552,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2912","Diploid",193.4,551,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2913","Diploid",193.6,550,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2914","Diploid",193.7,549,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2915","Diploid",193.8,548,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2916","Diploid",193.9,547,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2917","Diploid",193.9666667,546,0,2,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2918","Diploid",194,544,0,1,0.439338783908317,0.0247217813585216,0.418558653436183,0.461150582986257
"2919","Diploid",194.1,543,1,0,0.438529688542003,0.0247904073700299,0.417731636618408,0.460363235328564
"2920","Diploid",194.1666667,542,1,0,0.437720593175689,0.0248590965820837,0.416904783047007,0.459575724436997
"2921","Diploid",194.2,541,0,1,0.437720593175689,0.0248590965820837,0.416904783047007,0.459575724436997
"2922","Diploid",194.2333333,540,0,1,0.437720593175689,0.0248590965820837,0.416904783047007,0.459575724436997
"2923","Diploid",194.3,539,0,1,0.437720593175689,0.0248590965820837,0.416904783047007,0.459575724436997
"2924","Diploid",194.3666667,538,0,1,0.437720593175689,0.0248590965820837,0.416904783047007,0.459575724436997
"2925","Diploid",194.4,537,1,0,0.436905471028248,0.0249288774666,0.416071514877871,0.458782646224764
"2926","Diploid",194.5333333,536,0,1,0.436905471028248,0.0249288774666,0.416071514877871,0.458782646224764
"2927","Diploid",194.5666667,535,0,1,0.436905471028248,0.0249288774666,0.416071514877871,0.458782646224764
"2928","Diploid",194.6,534,0,1,0.436905471028248,0.0249288774666,0.416071514877871,0.458782646224764
"2929","Diploid",194.7,533,1,0,0.436085760951272,0.0249995114349288,0.415233403992876,0.457985289901467
"2930","Diploid",195.3,532,0,1,0.436085760951272,0.0249995114349288,0.415233403992876,0.457985289901467
"2931","Diploid",195.3333333,531,1,0,0.43526450716417,0.0250704777266122,0.414393777571859,0.457186380324002
"2932","Diploid",195.3666667,530,1,0,0.434443253377068,0.0251415108705172,0.413554322484852,0.456387299426098
"2933","Diploid",195.5333333,529,0,1,0.434443253377068,0.0251415108705172,0.413554322484852,0.456387299426098
"2934","Diploid",195.7,528,2,0,0.432797634993064,0.0252843204243972,0.411872528930981,0.454785837117528
"2935","Diploid",195.8,526,1,0,0.431974825801062,0.0253558293036305,0.411031889168547,0.453984848969565
"2936","Diploid",195.8666667,525,0,1,0.431974825801062,0.0253558293036305,0.411031889168547,0.453984848969565
"2937","Diploid",195.9333333,524,0,1,0.431974825801062,0.0253558293036305,0.411031889168547,0.453984848969565
"2938","Diploid",196.4,523,0,1,0.431974825801062,0.0253558293036305,0.411031889168547,0.453984848969565
"2939","Diploid",196.4666667,522,1,0,0.4311472878206,0.0254282335988841,0.410186258171524,0.45317945224125
"2940","Diploid",196.5333333,521,0,1,0.4311472878206,0.0254282335988841,0.410186258171524,0.45317945224125
"2941","Diploid",196.5666667,520,1,0,0.430318158420945,0.0255009885001656,0.409339063765512,0.452372455644423
"2942","Diploid",196.6333333,519,0,1,0.430318158420945,0.0255009885001656,0.409339063765512,0.452372455644423
"2943","Diploid",196.8666667,518,1,1,0.429487428385383,0.0255740974576389,0.408490296766959,0.451563850111041
"2944","Diploid",197.3333333,516,1,0,0.428655088407892,0.0256475639674476,0.407639947904374,0.450753626484816
"2945","Diploid",197.4333333,515,0,1,0.428655088407892,0.0256475639674476,0.407639947904374,0.450753626484816
"2946","Diploid",197.6666667,514,1,0,0.427821129091924,0.0257213915725208,0.40678800781713,0.449941775520013
"2947","Diploid",197.7,513,0,1,0.427821129091924,0.0257213915725208,0.40678800781713,0.449941775520013
"2948","Diploid",197.7333333,512,1,0,0.426985540949166,0.0257955838633973,0.405934467054247,0.449128287880241
"2949","Diploid",197.8333333,511,1,0,0.426149952806408,0.0258698530755866,0.405081104835591,0.448314621711647
"2950","Diploid",198,510,1,1,0.425314364663651,0.0259442002510509,0.404227920669867,0.447500777505618
"2951","Diploid",198.1,508,2,0,0.423639898661038,0.0260937190649205,0.402518496232474,0.445869607030136
"2952","Diploid",198.1333333,506,0,1,0.423639898661038,0.0260937190649205,0.402518496232474,0.445869607030136
"2953","Diploid",198.3,505,0,1,0.423639898661038,0.0260937190649205,0.402518496232474,0.445869607030136
"2954","Diploid",198.3333333,504,1,0,0.422799343306552,0.0261691948880464,0.401660426442732,0.445050776556745
"2955","Diploid",198.4333333,503,0,1,0.422799343306552,0.0261691948880464,0.401660426442732,0.445050776556745
"2956","Diploid",198.7,502,1,0,0.421957113539009,0.0262450542504779,0.400800709942865,0.444230265189782
"2957","Diploid",199,501,0,1,0.421957113539009,0.0262450542504779,0.400800709942865,0.444230265189782
"2958","Diploid",199.0333333,500,1,0,0.421113199311931,0.0263213010438806,0.399939336734889,0.443408063039027
"2959","Diploid",199.1,499,0,1,0.421113199311931,0.0263213010438806,0.399939336734889,0.443408063039027
"2960","Diploid",199.1333333,498,0,1,0.421113199311931,0.0263213010438806,0.399939336734889,0.443408063039027
"2961","Diploid",199.2333333,497,0,1,0.421113199311931,0.0263213010438806,0.399939336734889,0.443408063039027
"2962","Diploid",199.2666667,496,1,0,0.420264180764931,0.0263985582293152,0.399072574763211,0.442581106303326
"2963","Diploid",199.3,495,0,1,0.420264180764931,0.0263985582293152,0.399072574763211,0.442581106303326
"2964","Diploid",199.3666667,494,1,0,0.419413443556905,0.0264762146942073,0.398204122720144,0.441752424446615
"2965","Diploid",199.4,493,0,1,0.419413443556905,0.0264762146942073,0.398204122720144,0.441752424446615
"2966","Diploid",199.5333333,492,0,1,0.419413443556905,0.0264762146942073,0.398204122720144,0.441752424446615
"2967","Diploid",199.9333333,491,0,1,0.419413443556905,0.0264762146942073,0.398204122720144,0.441752424446615
"2968","Diploid",199.9666667,490,1,1,0.418557497753727,0.026554912785665,0.397330170157466,0.440918893363752
"2969","Diploid",200.1,488,0,1,0.418557497753727,0.026554912785665,0.397330170157466,0.440918893363752
"2970","Diploid",200.1333333,487,0,1,0.418557497753727,0.026554912785665,0.397330170157466,0.440918893363752
"2971","Diploid",200.3333333,486,0,2,0.418557497753727,0.026554912785665,0.397330170157466,0.440918893363752
"2972","Diploid",200.4333333,484,0,1,0.418557497753727,0.026554912785665,0.397330170157466,0.440918893363752
"2973","Diploid",200.5,483,0,1,0.418557497753727,0.026554912785665,0.397330170157466,0.440918893363752
"2974","Diploid",200.6,482,0,2,0.418557497753727,0.026554912785665,0.397330170157466,0.440918893363752
"2975","Diploid",200.7,480,0,1,0.418557497753727,0.026554912785665,0.397330170157466,0.440918893363752
"2976","Diploid",200.7666667,479,1,0,0.417683682518333,0.0266370217934639,0.396436866850468,0.44006920957702
"2977","Diploid",200.9,478,1,0,0.416809867282939,0.0267192211623143,0.39554377069896,0.439219318654482
"2978","Diploid",201.1666667,477,0,1,0.416809867282939,0.0267192211623143,0.39554377069896,0.439219318654482
"2979","Diploid",201.2,476,0,1,0.416809867282939,0.0267192211623143,0.39554377069896,0.439219318654482
"2980","Diploid",201.4666667,475,1,1,0.415932372825502,0.0268022063079914,0.394646853270174,0.438365939904802
"2981","Diploid",201.7666667,473,1,0,0.415053023200078,0.0268856360518059,0.393748114065482,0.437510697610288
"2982","Diploid",201.8333333,472,1,0,0.414173673574654,0.0269691603251629,0.39284958542358,0.436655244773557
"2983","Diploid",201.9,471,1,0,0.41329432394923,0.027052780496312,0.391951266723999,0.43579958201521
"2984","Diploid",201.9333333,470,1,0,0.412414974323806,0.027136497934709,0.391053157354719,0.434943709947399
"2985","Diploid",202.1,469,1,1,0.411535624698382,0.0272203140111515,0.390155256712071,0.434087629173927
"2986","Diploid",202.2,467,0,1,0.411535624698382,0.0272203140111515,0.390155256712071,0.434087629173927
"2987","Diploid",202.2333333,466,0,1,0.411535624698382,0.0272203140111515,0.390155256712071,0.434087629173927
"2988","Diploid",202.5,465,0,1,0.411535624698382,0.0272203140111515,0.390155256712071,0.434087629173927
"2989","Diploid",202.7666667,464,0,1,0.411535624698382,0.0272203140111515,0.390155256712071,0.434087629173927
"2990","Diploid",203,463,1,0,0.410646778856701,0.0273060514455123,0.389247173291043,0.43322286854296
"2991","Diploid",203.2666667,462,0,1,0.410646778856701,0.0273060514455123,0.389247173291043,0.43322286854296
"2992","Diploid",203.5,461,0,1,0.410646778856701,0.0273060514455123,0.389247173291043,0.43322286854296
"2993","Diploid",203.5333333,460,2,0,0.408861358079063,0.0274793288783373,0.387423196223433,0.431485806115357
"2994","Diploid",203.7,458,2,0,0.407075937301425,0.0276530262034204,0.385600095635214,0.429747867299805
"2995","Diploid",204.2,456,1,0,0.406183226912606,0.0277400360466402,0.38468887243349,0.428878570834312
"2996","Diploid",204.2333333,455,0,1,0.406183226912606,0.0277400360466402,0.38468887243349,0.428878570834312
"2997","Diploid",204.3,454,0,1,0.406183226912606,0.0277400360466402,0.38468887243349,0.428878570834312
"2998","Diploid",204.4,453,0,2,0.406183226912606,0.0277400360466402,0.38468887243349,0.428878570834312
"2999","Diploid",204.4333333,451,1,0,0.405282598915018,0.0278287067947721,0.383769202147689,0.42800199720065
"3000","Diploid",204.5,450,0,2,0.405282598915018,0.0278287067947721,0.383769202147689,0.42800199720065
"3001","Diploid",205.0333333,448,0,1,0.405282598915018,0.0278287067947721,0.383769202147689,0.42800199720065
"3002","Diploid",205.2,447,1,0,0.404375926434223,0.0279186841185741,0.382843136844597,0.427119815251937
"3003","Diploid",205.3,446,0,1,0.404375926434223,0.0279186841185741,0.382843136844597,0.427119815251937
"3004","Diploid",205.5666667,445,1,0,0.40346721648718,0.0280091799938702,0.381915069418261,0.426235589571971
"3005","Diploid",205.6,444,0,1,0.40346721648718,0.0280091799938702,0.381915069418261,0.426235589571971
"3006","Diploid",205.7333333,443,0,1,0.40346721648718,0.0280091799938702,0.381915069418261,0.426235589571971
"3007","Diploid",205.8,442,0,1,0.40346721648718,0.0280091799938702,0.381915069418261,0.426235589571971
"3008","Diploid",205.9,441,1,1,0.402552324839817,0.028101027392449,0.380980459493819,0.42534563176611
"3009","Diploid",206.1333333,439,1,0,0.40163534915681,0.0281934112041093,0.38004380209605,0.424453583514945
